#separator:tab
#html:true
#notetype:Basic
#deck:JavaScript Code Reading::3000 Snippets
#tags:javascript code-reading
#tags column:3
<pre><code>const defaults = { retries: 2, timeout: 1004 };<br>const options = { ...defaults, status: &quot;done&quot; };</code></pre>	<p><strong>Intent:</strong> Create a new object by copying defaults and adding an override.</p><p><strong>Annotated code:</strong></p><pre><code>const defaults = { retries: 2, timeout: 1004 };<br>const options = { ...defaults, status: &quot;done&quot; };</code></pre><ol><li><strong>Line 1:</strong> Defines a defaults object with retry and timeout settings.</li><li><strong>Line 2:</strong> Uses object spread to copy defaults, then adds a status property.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading configuration assembly.</li><li>Understanding immutable object updates.</li><li>Recognizing shallow copies.</li></ul>	javascript code-reading module-expressions level-02 spread-object
<pre><code>const value = 5 + 6 * 7;<br>const grouped = (5 + 6) * 7;</code></pre>	<p><strong>Intent:</strong> Read multiplication as happening before addition unless parentheses override it.</p><p><strong>Annotated code:</strong></p><pre><code>const value = 5 + 6 * 7;<br>const grouped = (5 + 6) * 7;</code></pre><ol><li><strong>Line 1:</strong> Computes multiplication before addition.</li><li><strong>Line 2:</strong> Uses parentheses to force addition before multiplication.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 operator-precedence
<pre><code>const raw = &quot;5&quot;;<br>const value = +raw;</code></pre>	<p><strong>Intent:</strong> Recognize unary plus as a compact number conversion.</p><p><strong>Annotated code:</strong></p><pre><code>const raw = &quot;5&quot;;<br>const value = +raw;</code></pre><ol><li><strong>Line 1:</strong> Stores a numeric string.</li><li><strong>Line 2:</strong> Converts the string to a number using unary plus.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 unary-plus
<pre><code>const token = &quot;task-5&quot;;<br>const hasToken = Boolean(token);</code></pre>	<p><strong>Intent:</strong> Convert any value into an explicit true or false.</p><p><strong>Annotated code:</strong></p><pre><code>const token = &quot;task-5&quot;;<br>const hasToken = Boolean(token);</code></pre><ol><li><strong>Line 1:</strong> Stores a non-empty string value.</li><li><strong>Line 2:</strong> Converts token to true because non-empty strings are truthy.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 boolean-cast
<pre><code>const count = 5;<br>const hasCount = !!count;</code></pre>	<p><strong>Intent:</strong> Read double negation as a terse boolean conversion.</p><p><strong>Annotated code:</strong></p><pre><code>const count = 5;<br>const hasCount = !!count;</code></pre><ol><li><strong>Line 1:</strong> Stores a numeric count.</li><li><strong>Line 2:</strong> Negates twice to produce the boolean truthiness of count.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 double-bang
<pre><code>const bytes = 2 ** 5;<br>const doubled = bytes &lt;&lt; 1;</code></pre>	<p><strong>Intent:</strong> Read exponentiation and bit shifting in numeric code.</p><p><strong>Annotated code:</strong></p><pre><code>const bytes = 2 ** 5;<br>const doubled = bytes &lt;&lt; 1;</code></pre><ol><li><strong>Line 1:</strong> Raises 2 to the power of 5.</li><li><strong>Line 2:</strong> Shifts left by one bit, which doubles the integer value.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 exponentiation
<pre><code>const READ = 1 &lt;&lt; 0;<br>const WRITE = 1 &lt;&lt; 1;<br>const mask = READ | WRITE;<br>const canWrite = (mask &amp; WRITE) !== 0;<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Recognize bit flags packed into one number.</p><p><strong>Annotated code:</strong></p><pre><code>const READ = 1 &lt;&lt; 0;<br>const WRITE = 1 &lt;&lt; 1;<br>const mask = READ | WRITE;<br>const canWrite = (mask &amp; WRITE) !== 0;<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Creates the first flag bit.</li><li><strong>Line 2:</strong> Creates the second flag bit.</li><li><strong>Line 3:</strong> Combines both flags into one mask.</li><li><strong>Line 4:</strong> Uses bitwise AND to test whether the WRITE flag is present.</li><li><strong>Line 5:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 bitmask-check
<pre><code>const rows = null;<br>const firstId = rows?.[0]?.id;<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Read optional chaining with array indexes and nested properties.</p><p><strong>Annotated code:</strong></p><pre><code>const rows = null;<br>const firstId = rows?.[0]?.id;<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Stores null where an array might normally appear.</li><li><strong>Line 2:</strong> Safely attempts to read rows[0].id and produces undefined instead of throwing.</li><li><strong>Line 3:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 optional-index
<pre><code>const saved = 0;<br>const byOr = saved || 5;<br>const byNullish = saved ?? 5;</code></pre>	<p><strong>Intent:</strong> Distinguish falsy fallback from nullish fallback.</p><p><strong>Annotated code:</strong></p><pre><code>const saved = 0;<br>const byOr = saved || 5;<br>const byNullish = saved ?? 5;</code></pre><ol><li><strong>Line 1:</strong> Stores 0, which is a valid falsy value.</li><li><strong>Line 2:</strong> Uses ||, so 0 is replaced by the fallback.</li><li><strong>Line 3:</strong> Uses ??, so 0 is preserved because it is not null or undefined.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 nullish-vs-or
<pre><code>const row = { role: &quot;Rina&quot; };<br>const exists = &quot;role&quot; in row;<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Check whether an object or its prototype has a property.</p><p><strong>Annotated code:</strong></p><pre><code>const row = { role: &quot;Rina&quot; };<br>const exists = &quot;role&quot; in row;<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Creates an object with a role property.</li><li><strong>Line 2:</strong> Uses the in operator to test for that property name.</li><li><strong>Line 3:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 in-operator
<pre><code>const error = new TypeError(&quot;Bad task&quot;);<br>const typed = error instanceof TypeError;<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Check whether a value was created by a constructor in its prototype chain.</p><p><strong>Annotated code:</strong></p><pre><code>const error = new TypeError(&quot;Bad task&quot;);<br>const typed = error instanceof TypeError;<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Creates a TypeError instance.</li><li><strong>Line 2:</strong> Stores true when error has TypeError.prototype in its prototype chain.</li><li><strong>Line 3:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 instanceof-check
<pre><code>const value = &quot;Rina&quot;;<br>const text = typeof value === &quot;string&quot; ? value.trim() : &quot;&quot;;<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Guard an operation so it only runs for the expected primitive type.</p><p><strong>Annotated code:</strong></p><pre><code>const value = &quot;Rina&quot;;<br>const text = typeof value === &quot;string&quot; ? value.trim() : &quot;&quot;;<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Stores a string value.</li><li><strong>Line 2:</strong> Checks the type before calling trim, otherwise falls back to an empty string.</li><li><strong>Line 3:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 typeof-guard
<pre><code>const draft = { id: 5, temp: true };<br>delete draft.temp;</code></pre>	<p><strong>Intent:</strong> Remove a property from an object.</p><p><strong>Annotated code:</strong></p><pre><code>const draft = { id: 5, temp: true };<br>delete draft.temp;</code></pre><ol><li><strong>Line 1:</strong> Creates an object with a temporary property.</li><li><strong>Line 2:</strong> Deletes the temp property from the object.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 delete-property
<pre><code>let count = 5;<br>const value = (count += 1, count * 2);</code></pre>	<p><strong>Intent:</strong> Read the comma operator as evaluating both expressions and returning the last one.</p><p><strong>Annotated code:</strong></p><pre><code>let count = 5;<br>const value = (count += 1, count * 2);</code></pre><ol><li><strong>Line 1:</strong> Initializes count.</li><li><strong>Line 2:</strong> Increments count first, then uses the second expression as the assigned value.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 comma-expression
<pre><code>const enabled = 5 &gt; 0;<br>enabled &amp;&amp; console.log(&quot;sync task&quot;);</code></pre>	<p><strong>Intent:</strong> Run a side effect only when the left side is truthy.</p><p><strong>Annotated code:</strong></p><pre><code>const enabled = 5 &gt; 0;<br>enabled &amp;&amp; console.log(&quot;sync task&quot;);</code></pre><ol><li><strong>Line 1:</strong> Computes a boolean flag.</li><li><strong>Line 2:</strong> Uses &amp;&amp; so console.log runs only when enabled is truthy.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 short-circuit-call
<pre><code>const args = [5, 6, 7];<br>const max = Math.max(...args);</code></pre>	<p><strong>Intent:</strong> Expand an array into positional function arguments.</p><p><strong>Annotated code:</strong></p><pre><code>const args = [5, 6, 7];<br>const max = Math.max(...args);</code></pre><ol><li><strong>Line 1:</strong> Creates an array of argument values.</li><li><strong>Line 2:</strong> Uses spread syntax so Math.max receives separate arguments.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 spread-call
<pre><code>let first = &quot;Rina&quot;;<br>let second = &quot;Sam&quot;;<br>[first, second] = [second, first];<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Swap two variables using array destructuring assignment.</p><p><strong>Annotated code:</strong></p><pre><code>let first = &quot;Rina&quot;;<br>let second = &quot;Sam&quot;;<br>[first, second] = [second, first];<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Initializes first.</li><li><strong>Line 2:</strong> Initializes second.</li><li><strong>Line 3:</strong> Assigns both variables at once from a temporary array.</li><li><strong>Line 4:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 destructuring-assignment
<pre><code>const base = { status: &quot;old&quot;, id: 5 };<br>const next = { ...base, status: &quot;done&quot; };</code></pre>	<p><strong>Intent:</strong> Read later object properties as overriding earlier spread properties.</p><p><strong>Annotated code:</strong></p><pre><code>const base = { status: &quot;old&quot;, id: 5 };<br>const next = { ...base, status: &quot;done&quot; };</code></pre><ol><li><strong>Line 1:</strong> Creates a base object with an old status.</li><li><strong>Line 2:</strong> Copies base first, then overwrites status with the later property.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 object-spread-order
<pre><code>const middle = [&quot;task&quot;, &quot;token&quot;];<br>const names = [&quot;start&quot;, ...middle, &quot;end&quot;];<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Insert one array&#39;s items into another array literal.</p><p><strong>Annotated code:</strong></p><pre><code>const middle = [&quot;task&quot;, &quot;token&quot;];<br>const names = [&quot;start&quot;, ...middle, &quot;end&quot;];<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Creates an array of middle values.</li><li><strong>Line 2:</strong> Builds a new array with values before and after the spread items.</li><li><strong>Line 3:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 array-spread-middle
<pre><code>const score = 5;<br>const grade = score &gt; 8 ? &quot;high&quot; : score &gt; 4 ? &quot;mid&quot; : &quot;low&quot;;</code></pre>	<p><strong>Intent:</strong> Read a nested ternary as multiple ordered choices.</p><p><strong>Annotated code:</strong></p><pre><code>const score = 5;<br>const grade = score &gt; 8 ? &quot;high&quot; : score &gt; 4 ? &quot;mid&quot; : &quot;low&quot;;</code></pre><ol><li><strong>Line 1:</strong> Stores a score.</li><li><strong>Line 2:</strong> Chooses high first, otherwise checks mid, otherwise falls back to low.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 nested-ternary
<pre><code>const ignored = void console.log(&quot;task&quot;);<br>console.log(ignored);<br>// practice case 5</code></pre>	<p><strong>Intent:</strong> Recognize void as forcing an expression result to undefined.</p><p><strong>Annotated code:</strong></p><pre><code>const ignored = void console.log(&quot;task&quot;);<br>console.log(ignored);<br>// practice case 5</code></pre><ol><li><strong>Line 1:</strong> Runs console.log for its side effect but stores undefined.</li><li><strong>Line 2:</strong> Logs undefined, not the result of the previous console call.</li><li><strong>Line 3:</strong> Marks this as practice case 5; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 void-operator
<pre><code>const subtotal = 49;<br>const tax = subtotal * 0.08;<br>const total = subtotal + tax;</code></pre>	<p><strong>Intent:</strong> Calculate a total by composing arithmetic expressions.</p><p><strong>Annotated code:</strong></p><pre><code>const subtotal = 49;<br>const tax = subtotal * 0.08;<br>const total = subtotal + tax;</code></pre><ol><li><strong>Line 1:</strong> Stores the starting amount in subtotal.</li><li><strong>Line 2:</strong> Multiplies subtotal by the tax rate to compute tax.</li><li><strong>Line 3:</strong> Adds subtotal and tax to produce the final total.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 arithmetic-expression
<pre><code>const selectedId = 105;<br>const currentId = 105;<br>const isSelected = selectedId === currentId;</code></pre>	<p><strong>Intent:</strong> Compare two values without type coercion.</p><p><strong>Annotated code:</strong></p><pre><code>const selectedId = 105;<br>const currentId = 105;<br>const isSelected = selectedId === currentId;</code></pre><ol><li><strong>Line 1:</strong> Stores the selected identifier as a number.</li><li><strong>Line 2:</strong> Stores the current identifier as a number.</li><li><strong>Line 3:</strong> Uses strict equality, so the result is true only when both value and type match.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading identity checks.</li><li>Avoiding surprises from type coercion.</li><li>Understanding boolean flags derived from comparisons.</li></ul>	javascript code-reading module-expressions level-02 strict-equality
<pre><code>const routeId = &quot;6&quot;;<br>const userId = 6;<br>const matches = routeId == userId;</code></pre>	<p><strong>Intent:</strong> Recognize a comparison that allows JavaScript to coerce types.</p><p><strong>Annotated code:</strong></p><pre><code>const routeId = &quot;6&quot;;<br>const userId = 6;<br>const matches = routeId == userId;</code></pre><ol><li><strong>Line 1:</strong> Stores routeId as a string, like many URL parameters.</li><li><strong>Line 2:</strong> Stores userId as a number.</li><li><strong>Line 3:</strong> Uses loose equality, so JavaScript may convert one side before comparing.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading older codebases.</li><li>Spotting possible type coercion bugs.</li><li>Understanding why strict equality is usually preferred.</li></ul>	javascript code-reading module-expressions level-02 loose-equality-warning
<pre><code>const session = { active: false };<br>const canSync = session.active &amp;&amp; navigator.onLine;</code></pre>	<p><strong>Intent:</strong> Require two truthy conditions before enabling an action.</p><p><strong>Annotated code:</strong></p><pre><code>const session = { active: false };<br>const canSync = session.active &amp;&amp; navigator.onLine;</code></pre><ol><li><strong>Line 1:</strong> Creates an object with an active flag.</li><li><strong>Line 2:</strong> Uses &amp;&amp; so canSync is truthy only when the object is active and the browser is online.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compound conditions.</li><li>Understanding guard checks.</li><li>Recognizing short-circuit logic.</li></ul>	javascript code-reading module-expressions level-02 logical-and-guard
<pre><code>const inputName = &quot;&quot;;<br>const displayName = inputName || &quot;anonymous-6&quot;;</code></pre>	<p><strong>Intent:</strong> Choose a fallback when the first value is falsy.</p><p><strong>Annotated code:</strong></p><pre><code>const inputName = &quot;&quot;;<br>const displayName = inputName || &quot;anonymous-6&quot;;</code></pre><ol><li><strong>Line 1:</strong> Stores an empty string, which is falsy in JavaScript.</li><li><strong>Line 2:</strong> Uses || to choose &quot;anonymous-6&quot; because inputName is falsy.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading fallback labels.</li><li>Understanding default UI text.</li><li>Spotting cases where empty strings may be replaced.</li></ul>	javascript code-reading module-expressions level-02 logical-or-default
<pre><code>const savedLimit = null;<br>const limit = savedLimit ?? 15;</code></pre>	<p><strong>Intent:</strong> Choose a fallback only when the first value is null or undefined.</p><p><strong>Annotated code:</strong></p><pre><code>const savedLimit = null;<br>const limit = savedLimit ?? 15;</code></pre><ol><li><strong>Line 1:</strong> Stores null to represent a missing saved limit.</li><li><strong>Line 2:</strong> Uses ?? to choose 15 because savedLimit is null; values like 0 would be preserved.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading safer default values.</li><li>Preserving valid falsy values.</li><li>Understanding configuration merging.</li></ul>	javascript code-reading module-expressions level-02 nullish-coalescing
<pre><code>const profile = { user: null, requestId: 6 };<br>const email = profile.user?.email;</code></pre>	<p><strong>Intent:</strong> Read a nested property without throwing when an intermediate value is missing.</p><p><strong>Annotated code:</strong></p><pre><code>const profile = { user: null, requestId: 6 };<br>const email = profile.user?.email;</code></pre><ol><li><strong>Line 1:</strong> Creates profile where user is explicitly null.</li><li><strong>Line 2:</strong> Uses ?. so email becomes undefined instead of throwing when user is null.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading API response access.</li><li>Avoiding crashes on missing nested data.</li><li>Understanding defensive property reads.</li></ul>	javascript code-reading module-expressions level-02 optional-chaining
<pre><code>const unread = 5;<br>const label = unread === 1 ? &quot;message&quot; : &quot;messages&quot;;</code></pre>	<p><strong>Intent:</strong> Choose one of two expressions based on a condition.</p><p><strong>Annotated code:</strong></p><pre><code>const unread = 5;<br>const label = unread === 1 ? &quot;message&quot; : &quot;messages&quot;;</code></pre><ol><li><strong>Line 1:</strong> Stores the unread count.</li><li><strong>Line 2:</strong> Uses a ternary: if unread is exactly 1, label is singular; otherwise it is plural.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact branching.</li><li>Understanding display labels.</li><li>Recognizing condition ? yes : no expressions.</li></ul>	javascript code-reading module-expressions level-02 ternary-expression
<pre><code>const current = [&quot;Sam&quot;, &quot;Mina&quot;];<br>const next = [...current, &quot;Omar&quot;];</code></pre>	<p><strong>Intent:</strong> Create a new array by copying existing items and appending one more.</p><p><strong>Annotated code:</strong></p><pre><code>const current = [&quot;Sam&quot;, &quot;Mina&quot;];<br>const next = [...current, &quot;Omar&quot;];</code></pre><ol><li><strong>Line 1:</strong> Stores the current array with two names.</li><li><strong>Line 2:</strong> Uses ...current to copy the old items into a new array, then adds &quot;Omar&quot;.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading immutable updates.</li><li>Understanding React state updates.</li><li>Recognizing array copy patterns.</li></ul>	javascript code-reading module-expressions level-02 spread-array
<pre><code>const defaults = { retries: 2, timeout: 1005 };<br>const options = { ...defaults, status: &quot;failed&quot; };</code></pre>	<p><strong>Intent:</strong> Create a new object by copying defaults and adding an override.</p><p><strong>Annotated code:</strong></p><pre><code>const defaults = { retries: 2, timeout: 1005 };<br>const options = { ...defaults, status: &quot;failed&quot; };</code></pre><ol><li><strong>Line 1:</strong> Defines a defaults object with retry and timeout settings.</li><li><strong>Line 2:</strong> Uses object spread to copy defaults, then adds a status property.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading configuration assembly.</li><li>Understanding immutable object updates.</li><li>Recognizing shallow copies.</li></ul>	javascript code-reading module-expressions level-02 spread-object
<pre><code>const value = 6 + 7 * 8;<br>const grouped = (6 + 7) * 8;</code></pre>	<p><strong>Intent:</strong> Read multiplication as happening before addition unless parentheses override it.</p><p><strong>Annotated code:</strong></p><pre><code>const value = 6 + 7 * 8;<br>const grouped = (6 + 7) * 8;</code></pre><ol><li><strong>Line 1:</strong> Computes multiplication before addition.</li><li><strong>Line 2:</strong> Uses parentheses to force addition before multiplication.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 operator-precedence
<pre><code>const raw = &quot;6&quot;;<br>const value = +raw;</code></pre>	<p><strong>Intent:</strong> Recognize unary plus as a compact number conversion.</p><p><strong>Annotated code:</strong></p><pre><code>const raw = &quot;6&quot;;<br>const value = +raw;</code></pre><ol><li><strong>Line 1:</strong> Stores a numeric string.</li><li><strong>Line 2:</strong> Converts the string to a number using unary plus.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 unary-plus
<pre><code>const token = &quot;session-6&quot;;<br>const hasToken = Boolean(token);</code></pre>	<p><strong>Intent:</strong> Convert any value into an explicit true or false.</p><p><strong>Annotated code:</strong></p><pre><code>const token = &quot;session-6&quot;;<br>const hasToken = Boolean(token);</code></pre><ol><li><strong>Line 1:</strong> Stores a non-empty string value.</li><li><strong>Line 2:</strong> Converts token to true because non-empty strings are truthy.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 boolean-cast
<pre><code>const count = 6;<br>const hasCount = !!count;</code></pre>	<p><strong>Intent:</strong> Read double negation as a terse boolean conversion.</p><p><strong>Annotated code:</strong></p><pre><code>const count = 6;<br>const hasCount = !!count;</code></pre><ol><li><strong>Line 1:</strong> Stores a numeric count.</li><li><strong>Line 2:</strong> Negates twice to produce the boolean truthiness of count.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 double-bang
<pre><code>const bytes = 2 ** 6;<br>const doubled = bytes &lt;&lt; 1;</code></pre>	<p><strong>Intent:</strong> Read exponentiation and bit shifting in numeric code.</p><p><strong>Annotated code:</strong></p><pre><code>const bytes = 2 ** 6;<br>const doubled = bytes &lt;&lt; 1;</code></pre><ol><li><strong>Line 1:</strong> Raises 2 to the power of 6.</li><li><strong>Line 2:</strong> Shifts left by one bit, which doubles the integer value.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 exponentiation
<pre><code>const READ = 1 &lt;&lt; 0;<br>const WRITE = 1 &lt;&lt; 1;<br>const mask = READ | WRITE;<br>const canWrite = (mask &amp; WRITE) !== 0;<br>// practice case 6</code></pre>	<p><strong>Intent:</strong> Recognize bit flags packed into one number.</p><p><strong>Annotated code:</strong></p><pre><code>const READ = 1 &lt;&lt; 0;<br>const WRITE = 1 &lt;&lt; 1;<br>const mask = READ | WRITE;<br>const canWrite = (mask &amp; WRITE) !== 0;<br>// practice case 6</code></pre><ol><li><strong>Line 1:</strong> Creates the first flag bit.</li><li><strong>Line 2:</strong> Creates the second flag bit.</li><li><strong>Line 3:</strong> Combines both flags into one mask.</li><li><strong>Line 4:</strong> Uses bitwise AND to test whether the WRITE flag is present.</li><li><strong>Line 5:</strong> Marks this as practice case 6; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 bitmask-check
<pre><code>const rows = null;<br>const firstId = rows?.[0]?.id;<br>// practice case 6</code></pre>	<p><strong>Intent:</strong> Read optional chaining with array indexes and nested properties.</p><p><strong>Annotated code:</strong></p><pre><code>const rows = null;<br>const firstId = rows?.[0]?.id;<br>// practice case 6</code></pre><ol><li><strong>Line 1:</strong> Stores null where an array might normally appear.</li><li><strong>Line 2:</strong> Safely attempts to read rows[0].id and produces undefined instead of throwing.</li><li><strong>Line 3:</strong> Marks this as practice case 6; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 optional-index
<pre><code>const saved = 0;<br>const byOr = saved || 6;<br>const byNullish = saved ?? 6;</code></pre>	<p><strong>Intent:</strong> Distinguish falsy fallback from nullish fallback.</p><p><strong>Annotated code:</strong></p><pre><code>const saved = 0;<br>const byOr = saved || 6;<br>const byNullish = saved ?? 6;</code></pre><ol><li><strong>Line 1:</strong> Stores 0, which is a valid falsy value.</li><li><strong>Line 2:</strong> Uses ||, so 0 is replaced by the fallback.</li><li><strong>Line 3:</strong> Uses ??, so 0 is preserved because it is not null or undefined.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 nullish-vs-or
<pre><code>const row = { total: &quot;Sam&quot; };<br>const exists = &quot;total&quot; in row;<br>// practice case 6</code></pre>	<p><strong>Intent:</strong> Check whether an object or its prototype has a property.</p><p><strong>Annotated code:</strong></p><pre><code>const row = { total: &quot;Sam&quot; };<br>const exists = &quot;total&quot; in row;<br>// practice case 6</code></pre><ol><li><strong>Line 1:</strong> Creates an object with a total property.</li><li><strong>Line 2:</strong> Uses the in operator to test for that property name.</li><li><strong>Line 3:</strong> Marks this as practice case 6; the preceding lines are the pattern to read.</li></ol><p><strong>Common use cases:</strong></p><ul><li>Reading compact calculations.</li><li>Spotting fallback behavior.</li><li>Understanding conditions inside larger statements.</li></ul>	javascript code-reading module-expressions level-02 in-operator
